CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021000RY;546;1132,57000000;618383,22;;Pre-registro - Voice;18:07:14;03/04/2023;#106915225;BRIMWLCRA1B5;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA021002SO;283;1016,04863100;287541,76;;Pre-registro - Voice;18:07:14;03/04/2023;#106915224;BRVERTCRA2F6;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA0220086I;30;1038,31323500;31149,40;;Pre-registro - Voice;18:07:14;03/04/2023;#106915222;BRIMWLCRA515;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA01900133;50;1057,09461900;52854,73;;Pre-registro - Voice;18:07:14;03/04/2023;#106915221;BRECOACRA3U0;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022008SS;29;1029,96000000;29868,84;;Pre-registro - Voice;18:07:14;03/04/2023;#106915220;BRVERTCRA2Y7;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA02200817;5;1057,85753700;5289,29;;Pre-registro - Voice;18:07:14;03/04/2023;#106915223;BRECOACRAAW4;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA021002YA;98;1049,38000000;102839,24;;Pre-registro - Voice;18:07:14;03/04/2023;#106915229;BRECOACRA7T3;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021000RY;546;1062,88727600;580336,45;;Pre-registro - Voice;18:07:14;03/04/2023;#106915196;BRIMWLCRA1B5;04/04/2023;Confirmado
CRA;OPEA SECURITIZADORA S/A;CRA021001VA;5;953,85283500;4769,26;;Pre-registro - Voice;18:07:14;03/04/2023;#106915207;BRRBRACRA0W5;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA02200C6Z;274;1114,70000000;305427,80;;Pre-registro - Voice;18:07:14;03/04/2023;#106915259;BRECOACRAC88;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA0220079D;2149;1057,85000000;2273319,65;;Pre-registro - Voice;18:07:14;03/04/2023;#106915250;BRVERTCRA336;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022000XF;90;997,98480400;89818,63;;Pre-registro - Voice;18:07:14;03/04/2023;#106915240;BRECOACRA9E1;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA022006HF;75;1097,56000000;82317,00;;Pre-registro - Voice;18:07:14;03/04/2023;#106915245;BRIMWLCRA4A1;04/04/2023;Confirmado
CRA;VIRGO II COMPANHIA DE SECURITIZACAO;CRA018002XN;114;1353,57000000;154306,98;;Pre-registro - Voice;18:07:14;03/04/2023;#106915244;BRCBSCCRA062;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022007EP;50;1043,58000000;52179,00;;Pre-registro - Voice;18:07:14;03/04/2023;#106915243;BRVERTCRA310;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022006BU;2;1088,86000000;2177,72;;Pre-registro - Voice;18:07:14;03/04/2023;#106915242;BRECOACRA9Z6;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022000XD;1;1030,53752500;1030,54;;Pre-registro - Voice;18:07:14;03/04/2023;#106915241;BRECOACRA9C5;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA022008N7;1409;1084,50000000;1528060,50;;Pre-registro - Voice;18:07:14;03/04/2023;#106915239;BRIMWLCRA549;04/04/2023;Confirmado
CRA;OPEA SECURITIZADORA S/A;CRA020003KB;172;1130,77000000;194492,44;;Pre-registro - Voice;18:07:14;03/04/2023;#106915238;BRRBRACRA0S3;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022008SZ;81;1022,54056100;82825,79;;Pre-registro - Voice;18:07:14;03/04/2023;#106915237;BRVERTCRA302;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA02200C6Y;19;1086,06000000;20635,14;;Pre-registro - Voice;18:07:14;03/04/2023;#106915236;BRECOACRAC70;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA017009KJ;126;1041,16000000;131186,16;;Pre-registro - Voice;18:07:14;03/04/2023;#106915235;BRECOACRA2B2;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA017002BE;25;1384,11000000;34602,75;;Pre-registro - Voice;18:07:14;03/04/2023;#106915234;BRECOACRA1Z3;04/04/2023;Confirmado
CRA;OPEA SECURITIZADORA S/A;CRA021001PQ;14;1003,94852200;14055,28;;Pre-registro - Voice;18:07:14;03/04/2023;#106915232;BRRBRACRA0V7;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021002NF;433;1087,16000000;470740,28;;Pre-registro - Voice;18:07:14;03/04/2023;#106915233;BRIMWLCRA1Z4;04/04/2023;Confirmado
CRA;TRUE  SECURITIZADORA S/A;CRA019003V3;4;1147,00000000;4588,00;;Pre-registro - Voice;18:07:14;03/04/2023;#106915219;BRAPCSCRA0N4;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA01600029;36;1378,79000000;49636,44;;Pre-registro - Voice;18:07:14;03/04/2023;#106915218;BRECOACRA1H1;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022006N5;614;972,89216000;597355,79;;Pre-registro - Voice;18:07:14;03/04/2023;#106915217;BRVERTCRA2S9;04/04/2023;Confirmado
CRA;OPEA SECURITIZADORA S/A;CRA021001VA;5;1009,33000000;5046,65;;Pre-registro - Voice;18:07:14;03/04/2023;#106915216;BRRBRACRA0W5;04/04/2023;Confirmado
CRA;VIRGO II COMPANHIA DE SECURITIZACAO;CRA018002XM;5;1041,45000000;5207,25;;Pre-registro - Voice;18:07:14;03/04/2023;#106915215;BRCBSCCRA054;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA0220079B;44;1013,93315500;44613,06;;Pre-registro - Voice;18:07:14;03/04/2023;#106915192;BRVERTCRA328;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA017009KJ;126;1032,88718000;130143,78;;Pre-registro - Voice;18:07:14;03/04/2023;#106915191;BRECOACRA2B2;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022008SS;29;1004,44701700;29128,96;;Pre-registro - Voice;18:07:14;03/04/2023;#106915190;BRVERTCRA2Y7;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA01600029;36;1382,30938700;49763,14;;Pre-registro - Voice;18:07:14;03/04/2023;#106915189;BRECOACRA1H1;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA022008N7;1409;953,88135200;1344018,82;;Pre-registro - Voice;18:07:14;03/04/2023;#106915188;BRIMWLCRA549;04/04/2023;Confirmado
CRA;OPEA SECURITIZADORA S/A;CRA020003KB;172;1062,30376200;182716,25;;Pre-registro - Voice;18:07:14;03/04/2023;#106915187;BRRBRACRA0S3;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022004XY;12;1084,45000000;13013,40;;Pre-registro - Voice;18:07:14;03/04/2023;#106915231;BRECOACRAA07;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022000XE;57;1091,99000000;62243,43;;Pre-registro - Voice;18:07:14;03/04/2023;#106915230;BRECOACRA9D3;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA021005W1;704;1075,14000000;756898,56;;Pre-registro - Voice;18:07:14;03/04/2023;#106915228;BRECOACRA960;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022000XE;57;1064,65702300;60685,45;;Pre-registro - Voice;18:07:14;03/04/2023;#106915199;BRECOACRA9D3;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021002NF;433;1027,36846800;444850,55;;Pre-registro - Voice;18:07:14;03/04/2023;#106915198;BRIMWLCRA1Z4;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA02200C6Y;19;1023,70200400;19450,34;;Pre-registro - Voice;18:07:14;03/04/2023;#106915197;BRECOACRAC70;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA021005W1;704;999,33198100;703529,71;;Pre-registro - Voice;18:07:14;03/04/2023;#106915195;BRECOACRA960;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA020001US;61;1216,25558500;74191,59;;Pre-registro - Voice;18:07:14;03/04/2023;#106915194;BRECOACRA5P5;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA0220079D;2353;951,98800700;2240027,78;;Pre-registro - Voice;18:07:14;03/04/2023;#106915193;BRVERTCRA336;04/04/2023;Confirmado
CRA;TRUE  SECURITIZADORA S/A;CRA022008NB;206;1028,77840800;211928,35;;Pre-registro - Voice;18:07:14;03/04/2023;#106915214;BRAPCSCRA1B7;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA01600021;2411;1403,78000000;3384513,58;;Pre-registro - Voice;18:07:14;03/04/2023;#106915213;BRVERTCRA013;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA022006HF;75;1035,98981900;77699,24;;Pre-registro - Voice;18:07:14;03/04/2023;#106915212;BRIMWLCRA4A1;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022006HK;50;985,06768800;49253,38;;Pre-registro - Voice;18:07:14;03/04/2023;#106915211;BRECOACRAAA0;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA017009KJ;220;1030,28688400;226663,11;;Pre-registro - Voice;18:07:14;03/04/2023;#106915210;BRECOACRA2B2;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA017002BE;25;1389,11552600;34727,89;;Pre-registro - Voice;18:07:14;03/04/2023;#106915209;BRECOACRA1Z3;04/04/2023;Confirmado
CRA;TRUE  SECURITIZADORA S/A;CRA019003V3;4;1112,21298700;4448,85;;Pre-registro - Voice;18:07:14;03/04/2023;#106915208;BRAPCSCRA0N4;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA021002YA;98;1075,70000000;105418,60;;Pre-registro - Voice;18:07:14;03/04/2023;#106915206;BRECOACRA7T3;04/04/2023;Confirmado
CRA;VIRGO II COMPANHIA DE SECURITIZACAO;CRA018002XM;5;1023,52405000;5117,62;;Pre-registro - Voice;18:07:14;03/04/2023;#106915205;BRCBSCCRA054;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA01600021;2411;1410,74234400;3401299,79;;Pre-registro - Voice;18:07:14;03/04/2023;#106915204;BRVERTCRA013;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022004XY;12;1033,75330700;12405,04;;Pre-registro - Voice;18:07:14;03/04/2023;#106915203;BRECOACRAA07;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022007EP;1343;1036,23411400;1391662,42;;Pre-registro - Voice;18:07:14;03/04/2023;#106915202;BRVERTCRA310;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA019003JY;46;1150,64000000;52929,44;;Pre-registro - Voice;18:07:14;03/04/2023;#106915260;BRVERTCRA1H4;04/04/2023;Confirmado
CRA;TRUE  SECURITIZADORA S/A;CRA022008NB;93;1079,42000000;100386,06;;Pre-registro - Voice;18:07:14;03/04/2023;#106915258;BRAPCSCRA1B7;04/04/2023;Confirmado
CRA;VIRGO II COMPANHIA DE SECURITIZACAO;CRA018002XN;114;1332,22729300;151873,91;;Pre-registro - Voice;18:07:14;03/04/2023;#106915201;BRCBSCCRA062;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA022006BU;2;1012,94052200;2025,88;;Pre-registro - Voice;18:07:14;03/04/2023;#106915200;BRECOACRA9Z6;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022006N5;614;1056,17000000;648488,38;;Pre-registro - Voice;18:07:14;03/04/2023;#106915257;BRVERTCRA2S9;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022007EP;753;1097,18000000;826176,54;;Pre-registro - Voice;18:07:14;03/04/2023;#106915256;BRVERTCRA310;04/04/2023;Confirmado
CRA;OPEA SECURITIZADORA S/A;CRA021001PQ;14;1044,13000000;14617,82;;Pre-registro - Voice;18:07:14;03/04/2023;#106915255;BRRBRACRA0V7;04/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA02200817;5;1116,22000000;5581,10;;Pre-registro - Voice;18:07:14;03/04/2023;#106915254;BRECOACRAAW4;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA0220079B;44;1040,69000000;45790,36;;Pre-registro - Voice;18:07:14;03/04/2023;#106915253;BRVERTCRA328;04/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA0220086I;30;1094,57000000;32837,10;;Pre-registro - Voice;18:07:14;03/04/2023;#106915252;BRIMWLCRA515;04/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA021002SO;283;1058,15000000;299456,45;;Pre-registro - Voice;18:07:14;03/04/2023;#106915251;BRVERTCRA2F6;04/04/2023;Confirmado
CRA;TRUE  SECURITIZADORA S/A;CRA022008NB;113;1123,07000000;126906,91;;Pre-registro - Voice;18:07:14;03/04/2023;#106915249;BRAPCSCRA1B7;04/04/2023;Confirmado
CFF;XP EXETER II DESENVOLVIMENTO LOGISTICO FUNDO DE INVESTIMENTO IMOBILIARIO - FII;4193121XPL;50;793,68000000;39684,00;;Pre-registro - Voice;18:06:47;03/04/2023;#106915186;BR09NMCTF009;03/04/2023;Confirmado
CFF;RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL LP;0392421RED;3473;1226,20000000;4258592,60;;Pre-registro - Voice;18:06:20;03/04/2023;#106915185;BRRDFCCTF0I7;03/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA0160000X;10;1417,55000000;14175,50;;Pre-registro - Voice;18:05:59;03/04/2023;#106915184;BRECOACRA150;03/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22K1360944;4;1080,43000000;4321,72;;Pre-registro - Voice;18:05:41;03/04/2023;#106915183;BRAPCSCRIFY9;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;4;1025,83000000;4103,32;7,6501;Pre-registro - Voice;18:05:23;03/04/2023;#106915182;BRPEJADBS008;03/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;19K1145372;354;1130,36000000;400147,44;;Pre-registro - Voice;18:05:09;03/04/2023;#106915181;BRRBRACRI630;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22G1414303;79;1054,87000000;83334,73;;Pre-registro - Voice;18:05:08;03/04/2023;#106915170;BRAPCSCRIEK1;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;18G0687521;1;1322,21000000;1322,21;;Pre-registro - Voice;18:05:08;03/04/2023;#106915169;BRRBRACRI4Y5;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1338401;194;1033,50000000;200499,00;;Pre-registro - Voice;18:05:08;03/04/2023;#106915168;BRAPCSCRIEA2;04/04/2023;Confirmado
CRI;VIRGO COMPANHIA DE SECURITIZACAO;22I0970804;349;1033,29968300;360621,59;;Pre-registro - Voice;18:05:08;03/04/2023;#106915148;BRIMWLCRIE55;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1325262;77;992,24159200;76402,60;;Pre-registro - Voice;18:05:08;03/04/2023;#106915146;BRAPCSCRIE65;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1325261;7;1003,65029400;7025,55;;Pre-registro - Voice;18:05:08;03/04/2023;#106915145;BRAPCSCRIE57;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;21H1078699;47;1017,05804800;47801,73;;Pre-registro - Voice;18:05:08;03/04/2023;#106915144;BRAPCSCRIAP8;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1095384;94;969,89374700;91170,01;;Pre-registro - Voice;18:05:08;03/04/2023;#106915143;BRAPCSCRICS8;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;21H1078699;19;1083,03000000;20577,57;;Pre-registro - Voice;18:05:08;03/04/2023;#106915180;BRAPCSCRIAP8;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;21H1078699;297;1000,32000000;297095,04;;Pre-registro - Voice;18:05:08;03/04/2023;#106915179;BRAPCSCRIAP8;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;19K1145372;354;1072,45348200;379648,53;;Pre-registro - Voice;18:05:08;03/04/2023;#106915178;BRRBRACRI630;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;21H1078700;200;963,88000000;192776,00;;Pre-registro - Voice;18:05:08;03/04/2023;#106915177;BRAPCSCRIAQ6;04/04/2023;Confirmado
CRI;VIRGO COMPANHIA DE SECURITIZACAO;22I0970804;329;1064,68000000;350279,72;;Pre-registro - Voice;18:05:08;03/04/2023;#106915165;BRIMWLCRIE55;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;19G0000001;1;776,30000000;776,30;;Pre-registro - Voice;18:05:08;03/04/2023;#106915163;BRRBRACRI5Q8;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;21D0862572;187;917,16000000;171508,92;;Pre-registro - Voice;18:05:08;03/04/2023;#106915162;BRRBRACRI846;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1095384;7;1019,30000000;7135,10;;Pre-registro - Voice;18:05:08;03/04/2023;#106915161;BRAPCSCRICS8;04/04/2023;Confirmado
CRI;VERT COMPANHIA  SECURITIZADORA;22J0306938;143;1014,89605100;145130,14;;Pre-registro - Voice;18:05:08;03/04/2023;#106915160;BRVERTCRI4J6;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;21H1078700;200;986,66566400;197333,13;;Pre-registro - Voice;18:05:08;03/04/2023;#106915159;BRAPCSCRIAQ6;04/04/2023;Confirmado
CRI;VIRGO COMPANHIA DE SECURITIZACAO;22G0002821;50;1002,69000000;50134,50;;Pre-registro - Voice;18:05:08;03/04/2023;#106915158;BRIMWLCRICP7;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;22G0159794;89;1130,66000000;100628,74;;Pre-registro - Voice;18:05:08;03/04/2023;#106915157;BRRBRACRICJ7;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1325262;77;1042,69000000;80287,13;;Pre-registro - Voice;18:05:08;03/04/2023;#106915156;BRAPCSCRIE65;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;19G0000001;1;769,03264400;769,03;;Pre-registro - Voice;18:05:08;03/04/2023;#106915155;BRRBRACRI5Q8;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;21D0862572;187;930,40476200;173985,69;;Pre-registro - Voice;18:05:08;03/04/2023;#106915154;BRRBRACRI846;04/04/2023;Confirmado
CRI;VIRGO COMPANHIA DE SECURITIZACAO;22G0002821;50;1000,10074100;50005,04;;Pre-registro - Voice;18:05:08;03/04/2023;#106915152;BRIMWLCRICP7;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;18G0687521;1;1298,68259000;1298,68;;Pre-registro - Voice;18:05:08;03/04/2023;#106915151;BRRBRACRI4Y5;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22F0009804;90;990,53299500;89147,97;;Pre-registro - Voice;18:05:08;03/04/2023;#106915150;BRAPCSCRICD0;04/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;22G0159794;89;1063,98832600;94694,96;;Pre-registro - Voice;18:05:08;03/04/2023;#106915149;BRRBRACRICJ7;04/04/2023;Confirmado
CRI;VERT COMPANHIA  SECURITIZADORA;19C0000001;250;984,89273400;246223,18;;Pre-registro - Voice;18:05:08;03/04/2023;#106915164;BRVERTCRI024;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22G1414303;79;997,59429700;78809,95;;Pre-registro - Voice;18:05:08;03/04/2023;#106915147;BRAPCSCRIEK1;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;21H1078699;19;1026,92437800;19511,56;;Pre-registro - Voice;18:05:08;03/04/2023;#106915167;BRAPCSCRIAP8;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22F0009804;90;1096,18000000;98656,20;;Pre-registro - Voice;18:05:08;03/04/2023;#106915166;BRAPCSCRICD0;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1338401;194;1009,50903400;195844,75;;Pre-registro - Voice;18:05:08;03/04/2023;#106915153;BRAPCSCRIEA2;04/04/2023;Confirmado
CRI;VERT COMPANHIA  SECURITIZADORA;19C0000001;250;964,69000000;241172,50;;Pre-registro - Voice;18:05:08;03/04/2023;#106915176;BRVERTCRI024;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1325261;7;1024,29000000;7170,03;;Pre-registro - Voice;18:05:08;03/04/2023;#106915171;BRAPCSCRIE57;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;21H1078699;250;1017,05809800;254264,52;;Pre-registro - Voice;18:05:08;03/04/2023;#106915172;BRAPCSCRIAP8;04/04/2023;Confirmado
CRI;VIRGO COMPANHIA DE SECURITIZACAO;22I0970804;20;1080,85000000;21617,00;;Pre-registro - Voice;18:05:08;03/04/2023;#106915173;BRIMWLCRIE55;04/04/2023;Confirmado
CRI;VERT COMPANHIA  SECURITIZADORA;22J0306938;143;1118,25000000;159909,75;;Pre-registro - Voice;18:05:08;03/04/2023;#106915175;BRVERTCRI4J6;04/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22E1095384;87;974,68000000;84797,16;;Pre-registro - Voice;18:05:08;03/04/2023;#106915174;BRAPCSCRICS8;04/04/2023;Confirmado
DEB;AGUAS DE TERESINA SANEAMENTO  SPE  S.A.;GSTS14;6;1013,95000000;6083,70;7,2000;Pre-registro - Voice;18:05:04;03/04/2023;#106915142;BRGSTSDBS032;03/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA0160000X;31;1417,55000000;43944,05;;Pre-registro - Voice;18:04:45;03/04/2023;#106915141;BRECOACRA150;03/04/2023;Confirmado
DEB;VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A.;VBRR11;94;1028,23794300;96654,37;9,7800;Pre-registro - Voice;18:04:07;03/04/2023;#106915140;BRVBCRDBS001;03/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA019003JY;11;1101,22110900;12113,43;;Pre-registro - Voice;18:03:12;03/04/2023;#106915139;BRVERTCRA1H4;03/04/2023;Confirmado
DEB;ENGIE BRASIL ENERGIA SA;EGIE19;1000;1197,66386200;1197663,86;6,8774;Pre-registro - Voice;18:03:12;03/04/2023;#106915136;BREGIEDBS076;03/04/2023;Confirmado
DEB;COMPANHIA DE GAS DE MINAS GERAIS GASMIG;CGMG18;900;1122,41468400;1010173,22;7,7024;Pre-registro - Voice;18:03:12;03/04/2023;#106915137;BRGASMDBS076;03/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA019001E7;17;1136,43049000;19319,32;;Pre-registro - Voice;18:03:12;03/04/2023;#106915138;BRVERTCRA187;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021000RY;102;1041,88363400;106272,13;;Pre-registro - Voice;18:02:51;03/04/2023;#106915135;BRIMWLCRA1B5;03/04/2023;Cancelado
DEB;PETROLEO BRASILEIRO S/A - PETROBRAS;PETR17;500;1095,04000000;547520,00;6,2001;Pre-registro - Voice;18:02:09;03/04/2023;#106915133;BRPETRDBS0B4;03/04/2023;Confirmado
DEB;PETROLEO BRASILEIRO S/A - PETROBRAS;PETR17;47;1095,04000000;51466,88;6,2001;Pre-registro - Voice;18:02:09;03/04/2023;#106915134;BRPETRDBS0B4;03/04/2023;Confirmado
CRI;TRUE  SECURITIZADORA S/A;22C0422763;500;998,38000000;499190,00;;Pre-registro - Voice;18:02:08;03/04/2023;#106915132;BRAPCSCRIC42;03/04/2023;Confirmado
CRA;OPEA SECURITIZADORA S/A;CRA017008SS;183;1333,34831900;244002,74;;Pre-registro - Voice;18:02:08;03/04/2023;#106915131;BRRBRACRA0B9;03/04/2023;Confirmado
DEB;MATA DE SANTA GENEBRA TRANSMISSAO S/A;MSGT23;15;1038,12000000;15571,80;6,8501;Pre-registro - Voice;18:02:06;03/04/2023;#106915127;BRMSGTDBS050;04/04/2023;Confirmado
DEB;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;IGTA19;478;1059,65346400;506514,36;0,9597;Pre-registro - Voice;18:02:06;03/04/2023;#106915128;BRIGTADBS080;03/04/2023;Confirmado
DEB;PETROLEO BRASILEIRO S/A - PETROBRAS;PETR27;18;1028,86000000;18519,48;6,2484;Pre-registro - Voice;18:02:06;03/04/2023;#106915129;BRPETRDBS0C2;03/04/2023;Confirmado
LF;BANCO SAFRA S/A;LF002100FNP;3;57789,63000000;173368,89;;Registro;18:01:54;03/04/2023;#2023040341271593;;03/04/2023;Confirmado
LF;BANCO SAFRA S/A;LF0022006M1;5;55732,13000000;278660,65;;Registro;18:01:54;03/04/2023;#2023040341271596;;03/04/2023;Confirmado
LF;BANCO SAFRA S/A;LF002100A5V;4;80220,98000000;320883,92;;Registro;18:01:54;03/04/2023;#2023040341271588;;03/04/2023;Confirmado
LF;BANCO SAFRA S/A;LF0021003G3;4;58972,87000000;235891,48;;Registro;18:01:54;03/04/2023;#2023040341271587;;03/04/2023;Confirmado
